TAKIM NO,PAKET NUMARASI,GONDERME SAATI,BASINC,YUKSEKLIK,INIS HIZI,SICAKLIK,PIL GERILIMI,GPS LATITUDE,GPS LONGITUDE,GPS ALTITUDE,UYDU STATUSU,PITCH,ROLL,YAW,DONUS SAYISI,VIDEO AKTARIM BILGISI, SON KOMUT
79108,2851,14/9/2021 10/01/35,1013.90,-5.93,0.10,31.20,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,3.06,4.06,316.68,75.17,HAYIR,
79108,2852,14/9/2021 10/01/36,1013.90,-5.92,0.00,31.21,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,2.06,3.75,312.81,75.18,HAYIR,
79108,2853,14/9/2021 10/01/37,1013.91,-6.04,0.10,31.22,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,2.50,3.06,309.75,75.19,HAYIR,
79108,2854,14/9/2021 10/01/38,1013.91,-6.05,0.00,31.23,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,3.31,0.37,305.37,75.19,HAYIR,
79108,2855,14/9/2021 10/01/39,1013.92,-6.12,-0.10,31.23,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.37,1.93,323.50,75.21,HAYIR,
79108,2856,14/9/2021 10/01/40,1013.93,-6.20,-0.10,31.23,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,1.81,3.00,330.81,75.26,HAYIR,
79108,2857,14/9/2021 10/01/41,1013.97,-6.55,0.00,31.24,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,1.62,7.00,331.25,75.28,HAYIR,
79108,2858,14/9/2021 10/01/42,1013.97,-6.53,-0.30,31.25,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,0.25,7.06,332.12,75.28,HAYIR,
79108,2859,14/9/2021 10/01/43,1013.96,-6.49,0.00,31.25,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.50,9.75,333.93,75.28,HAYIR,
79108,2860,14/9/2021 10/01/44,1013.95,-6.37,0.10,31.26,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.75,-11.25,320.18,75.28,HAYIR,
79108,2861,14/9/2021 10/01/45,1013.94,-6.30,-0.10,31.27,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,12.00,-17.75,317.12,75.32,HAYIR,
79108,2862,14/9/2021 10/01/46,1013.93,-6.21,0.10,31.27,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,5.62,7.00,326.62,75.33,HAYIR,
79108,2863,14/9/2021 10/01/47,1013.92,-6.13,0.60,31.28,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,4.37,-27.12,9.06,75.35,HAYIR,
79108,2864,14/9/2021 10/01/48,1013.90,-5.91,0.00,31.28,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,62.56,-7.75,354.50,75.47,HAYIR,
79108,2865,14/9/2021 10/01/49,1013.89,-5.88,0.20,31.29,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,117.68,31.75,353.37,75.51,HAYIR,
79108,2866,14/9/2021 10/01/50,1013.90,-5.91,-0.40,31.29,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.43,-4.43,110.12,75.51,HAYIR,
79108,2867,14/9/2021 10/01/51,1013.91,-5.98,0.00,31.30,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.56,-1.12,138.81,75.83,HAYIR,
79108,2868,14/9/2021 10/01/52,1013.90,-5.94,0.00,31.31,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.25,-2.87,139.25,75.91,HAYIR,
79108,2869,14/9/2021 10/01/53,1013.91,-5.98,0.00,31.31,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-179.56,-3.06,140.87,75.91,HAYIR,
79108,2870,14/9/2021 10/01/54,1013.90,-5.96,-0.10,31.32,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-176.62,-4.81,142.81,75.92,HAYIR,
79108,2871,14/9/2021 10/01/55,1013.90,-5.94,0.00,31.33,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-174.56,-6.75,145.50,75.92,HAYIR,
79108,2872,14/9/2021 10/01/56,1013.91,-5.99,0.10,31.33,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-175.43,0.00,142.37,75.93,HAYIR,
79108,2873,14/9/2021 10/01/57,1013.94,-6.29,0.00,31.34,11.96,0.000000,0.000000,0.00,Ucus Bekleniyor,-175.87,-8.12,140.25,75.94,HAYIR,
79108,2874,14/9/2021 10/01/58,1013.93,-6.21,-0.40,31.34,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-170.87,4.75,147.12,75.94,HAYIR,
79108,2875,14/9/2021 10/01/59,1013.94,-6.24,-0.60,31.35,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-174.56,3.06,151.31,75.96,HAYIR,
79108,2876,14/9/2021 10/02/00,1013.94,-6.26,0.00,31.35,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,178.62,2.50,164.81,75.98,HAYIR,
79108,2877,14/9/2021 10/02/01,1013.93,-6.19,-0.20,31.36,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,179.00,-2.62,163.93,76.01,HAYIR,
79108,2878,14/9/2021 10/02/02,1013.93,-6.22,0.00,31.36,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.68,-4.31,163.87,76.01,HAYIR,
79108,2879,14/9/2021 10/02/03,1013.93,-6.21,-0.10,31.36,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.31,-1.81,163.68,76.01,HAYIR,
79108,2880,14/9/2021 10/02/04,1013.92,-6.14,0.00,31.37,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,177.25,-3.00,164.00,76.01,HAYIR,
79108,2881,14/9/2021 10/02/05,1013.92,-6.10,0.00,31.37,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,177.50,-2.87,164.25,76.02,HAYIR,
79108,2882,14/9/2021 10/02/06,1013.92,-6.12,0.00,31.37,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,176.56,-1.81,164.87,76.02,HAYIR,
79108,2883,14/9/2021 10/02/07,1013.93,-6.21,0.00,31.38,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,176.50,-2.87,162.25,76.02,HAYIR,
79108,2884,14/9/2021 10/02/08,1013.91,-6.06,-0.80,31.38,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-86.81,65.81,179.18,76.02,HAYIR,
79108,2885,14/9/2021 10/02/09,1013.94,-6.30,-0.60,31.39,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-11.31,15.50,154.12,76.07,HAYIR,
79108,2886,14/9/2021 10/02/10,1013.95,-6.36,-1.00,31.39,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.37,23.68,146.00,76.14,HAYIR,
79108,2887,14/9/2021 10/02/11,1013.95,-6.35,-0.50,31.39,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.81,25.00,159.75,76.16,HAYIR,
79108,2888,14/9/2021 10/02/12,1013.94,-6.30,-0.50,31.39,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,0.00,14.81,168.00,76.20,HAYIR,
79108,2889,14/9/2021 10/02/13,1013.93,-6.22,-0.80,31.40,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.12,12.62,140.81,76.22,HAYIR,
79108,2890,14/9/2021 10/02/14,1013.93,-6.22,0.00,31.40,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,7.37,15.00,147.37,76.30,HAYIR,
79108,2891,14/9/2021 10/02/15,1013.97,-6.53,-0.40,31.40,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,7.62,10.93,157.18,76.32,HAYIR,
79108,2892,14/9/2021 10/02/16,1013.97,-6.54,-0.40,31.41,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,5.87,7.75,156.50,76.35,HAYIR,
79108,2893,14/9/2021 10/02/17,1013.96,-6.42,0.00,31.41,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.06,8.68,156.31,76.35,HAYIR,
79108,2894,14/9/2021 10/02/18,1013.94,-6.26,0.00,31.41,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,5.87,8.25,156.12,76.35,HAYIR,
79108,2895,14/9/2021 10/02/19,1013.93,-6.22,0.10,31.42,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,6.93,7.06,156.12,76.35,HAYIR,
79108,2896,14/9/2021 10/02/20,1013.93,-6.22,0.00,31.42,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.87,6.62,155.00,76.35,HAYIR,
79108,2897,14/9/2021 10/02/21,1013.95,-6.40,0.00,31.43,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.93,6.50,155.12,76.35,HAYIR,
79108,2898,14/9/2021 10/02/22,1013.95,-6.40,-0.10,31.43,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,7.68,8.18,155.31,76.35,HAYIR,
79108,2899,14/9/2021 10/02/23,1013.94,-6.32,0.00,31.44,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,7.18,7.31,155.68,76.35,HAYIR,
79108,2900,14/9/2021 10/02/24,1013.94,-6.30,0.10,31.44,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,9.31,9.87,161.25,76.35,HAYIR,
79108,2901,14/9/2021 10/02/25,1013.94,-6.31,0.00,31.44,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,9.62,12.50,159.56,76.37,HAYIR,
79108,2902,14/9/2021 10/02/26,1013.93,-6.19,0.00,31.44,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,3.12,3.31,155.56,76.38,HAYIR,
79108,2903,14/9/2021 10/02/27,1013.95,-6.34,0.20,31.45,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,10.25,-0.43,147.06,76.39,HAYIR,
79108,2904,14/9/2021 10/02/28,1013.95,-6.39,-0.20,31.46,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,5.87,5.75,152.18,76.41,HAYIR,
79108,2905,14/9/2021 10/02/29,1013.96,-6.45,0.00,31.46,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,5.12,5.31,153.37,76.42,HAYIR,
79108,2906,14/9/2021 10/02/30,1013.94,-6.29,-0.20,31.46,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.93,5.62,153.56,76.43,HAYIR,
79108,2907,14/9/2021 10/02/31,1013.92,-6.09,0.20,31.47,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.62,5.00,152.75,76.43,HAYIR,
79108,2908,14/9/2021 10/02/32,1013.92,-6.12,0.20,31.47,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.81,4.75,152.31,76.43,HAYIR,
79108,2909,14/9/2021 10/02/33,1013.94,-6.32,-0.10,31.48,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,7.00,4.37,152.31,76.43,HAYIR,
79108,2910,14/9/2021 10/02/34,1013.96,-6.44,-0.10,31.49,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,7.12,4.93,152.37,76.43,HAYIR,
79108,2911,14/9/2021 10/02/35,1013.94,-6.26,-0.10,31.49,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.56,3.93,151.68,76.43,HAYIR,
79108,2912,14/9/2021 10/02/36,1013.94,-6.26,0.20,31.50,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.43,4.43,151.75,76.43,HAYIR,
79108,2913,14/9/2021 10/02/37,1013.94,-6.24,0.00,31.50,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.93,2.68,151.43,76.43,HAYIR,
79108,2914,14/9/2021 10/02/38,1013.93,-6.22,0.00,31.50,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,6.00,2.68,151.50,76.43,HAYIR,
79108,2915,14/9/2021 10/02/39,1013.94,-6.28,0.00,31.51,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.62,2.18,151.37,76.43,HAYIR,
79108,2916,14/9/2021 10/02/40,1013.95,-6.40,0.00,31.52,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.25,0.93,151.18,76.43,HAYIR,
79108,2917,14/9/2021 10/02/41,1013.98,-6.65,-0.10,31.53,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.25,0.93,151.25,76.43,HAYIR,
79108,2918,14/9/2021 10/02/42,1013.98,-6.62,0.00,31.53,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.18,1.12,151.31,76.43,HAYIR,
79108,2919,14/9/2021 10/02/43,1013.95,-6.40,0.00,31.54,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.06,0.56,151.18,76.43,HAYIR,
79108,2920,14/9/2021 10/02/44,1013.95,-6.39,0.20,31.55,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.12,0.25,151.25,76.43,HAYIR,
79108,2921,14/9/2021 10/02/45,1013.95,-6.42,0.20,31.55,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,4.81,-1.68,150.43,76.43,HAYIR,
79108,2922,14/9/2021 10/02/46,1013.95,-6.40,0.00,31.56,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,12.00,6.25,148.31,76.43,HAYIR,
79108,2923,14/9/2021 10/02/47,1013.95,-6.39,0.20,31.56,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,4.50,5.25,149.06,76.44,HAYIR,
79108,2924,14/9/2021 10/02/48,1013.93,-6.18,1.29,31.57,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,3.25,-4.37,125.56,76.44,HAYIR,
79108,2925,14/9/2021 10/02/49,1013.87,-5.69,0.40,31.57,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-12.12,7.75,104.93,76.51,HAYIR,
79108,2926,14/9/2021 10/02/50,1013.86,-5.62,0.60,31.58,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-9.37,10.43,108.37,76.57,HAYIR,
79108,2927,14/9/2021 10/02/51,1013.85,-5.46,0.00,31.59,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-6.87,11.18,98.12,76.58,HAYIR,
79108,2928,14/9/2021 10/02/52,1013.85,-5.48,0.10,31.59,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-9.18,7.81,96.87,76.61,HAYIR,
79108,2929,14/9/2021 10/02/53,1013.85,-5.51,0.00,31.60,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.87,4.37,100.87,76.61,HAYIR,
79108,2930,14/9/2021 10/02/54,1013.87,-5.69,0.00,31.60,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-6.56,-4.06,107.18,76.62,HAYIR,
79108,2931,14/9/2021 10/02/55,1013.86,-5.61,0.30,31.61,11.59,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.50,12.00,91.93,76.64,HAYIR,
79108,2932,14/9/2021 10/02/56,1013.86,-5.58,0.00,31.61,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.00,15.62,81.31,76.69,HAYIR,
79108,2933,14/9/2021 10/02/57,1013.86,-5.60,0.00,31.62,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-9.87,8.12,75.81,76.71,HAYIR,
79108,2934,14/9/2021 10/02/58,1013.87,-5.64,0.00,31.63,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-9.43,3.50,72.68,76.73,HAYIR,
79108,2935,14/9/2021 10/02/59,1013.86,-5.59,-0.30,31.63,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.12,12.75,71.56,76.74,HAYIR,
79108,2936,14/9/2021 10/03/00,1013.87,-5.64,-0.10,31.64,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.62,16.18,68.06,76.74,HAYIR,
79108,2937,14/9/2021 10/03/01,1013.87,-5.69,-0.10,31.65,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.87,3.31,84.18,76.75,HAYIR,
79108,2938,14/9/2021 10/03/02,1013.90,-5.91,-0.80,31.65,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,1.81,5.81,158.18,76.79,HAYIR,
79108,2939,14/9/2021 10/03/03,1013.88,-5.80,-1.20,31.66,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.06,0.43,222.93,77.00,HAYIR,
79108,2940,14/9/2021 10/03/04,1013.86,-5.59,-0.50,31.67,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.37,5.31,239.75,77.18,HAYIR,
79108,2941,14/9/2021 10/03/05,1013.86,-5.60,0.00,31.67,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,2.00,3.56,236.62,77.23,HAYIR,
79108,2942,14/9/2021 10/03/06,1013.88,-5.80,0.00,31.68,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,2.37,3.12,236.75,77.23,HAYIR,
79108,2943,14/9/2021 10/03/07,1013.88,-5.74,-0.30,31.69,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,2.06,2.31,238.18,77.23,HAYIR,
79108,2944,14/9/2021 10/03/08,1013.86,-5.58,0.10,31.70,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,6.31,4.37,209.75,77.24,HAYIR,
79108,2945,14/9/2021 10/03/09,1013.85,-5.51,-0.20,31.70,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,7.43,-1.93,193.81,77.32,HAYIR,
79108,2946,14/9/2021 10/03/10,1013.86,-5.56,0.10,31.71,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,1.62,0.31,202.56,77.36,HAYIR,
79108,2947,14/9/2021 10/03/11,1013.86,-5.59,-0.30,31.72,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,5.43,-7.93,202.37,77.39,HAYIR,
79108,2948,14/9/2021 10/03/12,1013.86,-5.56,0.20,31.72,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.31,-3.18,206.93,77.39,HAYIR,
79108,2949,14/9/2021 10/03/13,1013.86,-5.56,0.20,31.73,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.56,-1.87,206.25,77.40,HAYIR,
79108,2950,14/9/2021 10/03/14,1013.85,-5.49,0.00,31.74,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.00,1.06,205.43,77.40,HAYIR,
79108,2951,14/9/2021 10/03/15,1013.85,-5.52,0.30,31.74,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-0.18,2.43,213.87,77.40,HAYIR,
79108,2952,14/9/2021 10/03/16,1013.85,-5.51,0.00,31.75,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-4.43,-4.81,218.00,77.43,HAYIR,
79108,2953,14/9/2021 10/03/17,1013.86,-5.56,0.10,31.76,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.06,-2.81,221.81,77.44,HAYIR,
79108,2954,14/9/2021 10/03/18,1013.86,-5.55,0.00,31.76,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.25,-3.25,223.18,77.45,HAYIR,
79108,2955,14/9/2021 10/03/19,1013.84,-5.42,0.00,31.77,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-4.37,-3.31,222.87,77.45,HAYIR,
79108,2956,14/9/2021 10/03/20,1013.83,-5.36,0.00,31.78,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-4.68,-4.31,223.68,77.46,HAYIR,
79108,2957,14/9/2021 10/03/21,1013.84,-5.37,0.00,31.79,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.62,-0.18,223.68,77.46,HAYIR,
79108,2958,14/9/2021 10/03/22,1013.84,-5.41,0.20,31.80,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.12,-10.93,237.00,77.46,HAYIR,
79108,2959,14/9/2021 10/03/23,1013.85,-5.47,-0.10,31.80,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,24.87,20.62,239.75,77.50,HAYIR,
79108,2960,14/9/2021 10/03/24,1013.86,-5.55,0.10,31.81,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,15.68,5.87,254.37,77.50,HAYIR,
79108,2962,14/9/2021 10/03/26,1013.84,-5.45,0.20,31.82,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,18.25,2.37,250.00,77.57,HAYIR,
79108,2963,14/9/2021 10/03/27,1013.86,-5.57,0.30,31.83,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,17.12,0.62,250.43,77.59,HAYIR,
79108,2964,14/9/2021 10/03/28,1013.85,-5.50,0.00,31.84,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,16.93,3.68,250.75,77.59,HAYIR,
79108,2965,14/9/2021 10/03/29,1013.87,-5.66,0.00,31.85,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,13.37,-1.50,249.50,77.59,HAYIR,
79108,2966,14/9/2021 10/03/30,1013.88,-5.74,0.00,31.86,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,13.56,-0.81,248.18,77.59,HAYIR,
79108,2967,14/9/2021 10/03/31,1013.91,-6.04,0.00,31.87,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,13.12,-1.06,250.12,77.59,HAYIR,
79108,2969,14/9/2021 10/03/33,1013.90,-5.92,0.00,31.88,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,12.93,1.56,251.93,77.60,HAYIR,
79108,2970,14/9/2021 10/03/34,1013.87,-5.72,0.20,31.89,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,14.93,3.00,252.50,77.60,HAYIR,
79108,2971,14/9/2021 10/03/35,1013.87,-5.70,0.10,31.90,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,15.06,0.75,253.37,77.61,HAYIR,
79108,2972,14/9/2021 10/03/36,1013.85,-5.52,0.10,31.90,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,15.18,-0.18,268.50,77.61,HAYIR,
79108,2973,14/9/2021 10/03/37,1013.84,-5.40,0.00,31.91,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,6.12,5.87,248.56,77.65,HAYIR,
79108,2974,14/9/2021 10/03/38,1013.85,-5.50,0.00,31.92,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.25,3.93,234.50,77.71,HAYIR,
79108,2975,14/9/2021 10/03/39,1013.84,-5.41,0.10,31.92,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-16.25,4.50,175.87,77.74,HAYIR,
79108,2976,14/9/2021 10/03/40,1013.86,-5.56,0.20,31.93,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-16.68,4.93,171.68,77.91,HAYIR,
79108,2977,14/9/2021 10/03/41,1013.86,-5.57,0.00,31.94,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-15.87,5.31,171.62,77.92,HAYIR,
79108,2978,14/9/2021 10/03/42,1013.85,-5.54,0.00,31.94,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-9.50,3.37,178.37,77.92,HAYIR,
79108,2979,14/9/2021 10/03/43,1013.85,-5.51,0.20,31.95,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-10.93,2.50,173.18,77.94,HAYIR,
79108,2981,14/9/2021 10/03/45,1013.85,-5.54,-0.10,31.97,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-45.37,9.06,177.12,77.95,HAYIR,
79108,2982,14/9/2021 10/03/46,1013.84,-5.42,0.00,31.97,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,1.37,19.31,190.93,77.96,HAYIR,
79108,2983,14/9/2021 10/03/47,1013.85,-5.48,-0.10,31.98,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.75,10.18,183.00,78.00,HAYIR,
79108,2984,14/9/2021 10/03/48,1013.84,-5.42,0.10,31.99,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.18,9.06,178.12,78.02,HAYIR,
79108,2985,14/9/2021 10/03/49,1013.84,-5.45,0.00,31.99,11.87,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.50,7.43,177.93,78.03,HAYIR,
79108,2986,14/9/2021 10/03/50,1013.84,-5.40,0.00,32.00,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-2.81,5.43,178.25,78.04,HAYIR,
79108,2987,14/9/2021 10/03/51,1013.84,-5.45,0.00,32.00,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-3.56,2.87,177.87,78.04,HAYIR,
79108,2988,14/9/2021 10/03/52,1013.85,-5.49,0.00,32.02,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-5.18,2.25,178.06,78.04,HAYIR,
79108,2989,14/9/2021 10/03/53,1013.86,-5.56,0.00,32.02,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.75,1.93,176.50,78.04,HAYIR,
79108,2990,14/9/2021 10/03/54,1013.84,-5.41,-0.10,32.03,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.62,1.87,177.31,78.05,HAYIR,
79108,2991,14/9/2021 10/03/55,1013.84,-5.40,0.00,32.04,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.00,0.75,177.56,78.05,HAYIR,
79108,2992,14/9/2021 10/03/56,1013.87,-5.64,0.00,32.05,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.87,1.87,174.75,78.05,HAYIR,
79108,2993,14/9/2021 10/03/57,1013.84,-5.44,-0.10,32.05,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.68,2.62,173.93,78.06,HAYIR,
79108,2994,14/9/2021 10/03/58,1013.85,-5.46,0.20,32.06,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.50,3.56,173.18,78.06,HAYIR,
79108,2995,14/9/2021 10/03/59,1013.84,-5.46,0.10,32.07,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.50,2.00,173.00,78.06,HAYIR,
79108,2996,14/9/2021 10/04/00,1013.84,-5.41,0.00,32.08,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.18,1.18,173.37,78.06,HAYIR,
79108,2997,14/9/2021 10/04/01,1013.85,-5.46,0.00,32.09,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.50,0.87,173.18,78.06,HAYIR,
79108,2998,14/9/2021 10/04/02,1013.83,-5.34,0.00,32.09,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.00,0.50,172.75,78.06,HAYIR,
79108,2999,14/9/2021 10/04/03,1013.84,-5.40,0.00,32.09,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.18,0.75,172.43,78.07,HAYIR,
79108,3000,14/9/2021 10/04/04,1013.84,-5.39,0.10,32.11,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-7.43,-2.12,169.62,78.07,HAYIR,
79108,3001,14/9/2021 10/04/05,1013.83,-5.32,0.10,32.12,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-13.18,5.68,174.12,78.08,HAYIR,
79108,3002,14/9/2021 10/04/06,1013.83,-5.37,0.00,32.12,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,-8.12,2.06,184.31,78.09,HAYIR,
79108,3003,14/9/2021 10/04/07,1013.84,-5.42,-0.20,32.13,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,-1.93,-0.18,225.56,78.12,HAYIR,
79108,3004,14/9/2021 10/04/08,1013.86,-5.55,-0.10,32.15,11.77,0.000000,0.000000,0.00,Ucus Bekleniyor,8.56,-4.62,249.00,78.23,HAYIR,
79108,3005,14/9/2021 10/04/09,1013.86,-5.63,-0.40,32.16,11.68,0.000000,0.000000,0.00,Ucus Bekleniyor,13.06,-3.87,262.68,78.30,HAYIR,
